timestamp,true_hand_pos_X,true_hand_pos_Y,true_hand_pos_Z
1705595939920.0,-0.53303,0.2414085,-0.1569667
1705595939935.0,-0.5299808,0.2423221,-0.1573462
1705595939949.0,-0.5289506,0.2431061,-0.1571981
1705595939963.0,-0.5284912,0.2434454,-0.1575875
1705595939977.0,-0.5283632,0.2437612,-0.1582128
1705595939991.0,-0.5278944,0.2445291,-0.1581796
1705595940006.0,-0.5285254,0.2444846,-0.1593732
1705595940019.0,-0.5284847,0.245151,-0.1599836
1705595940033.0,-0.5290369,0.2447549,-0.1614455
1705595940046.0,-0.5288147,0.2453626,-0.1616964
1705595940060.0,-0.528393,0.2434987,-0.1635792
1705595940074.0,-0.5273283,0.2422108,-0.1646997
1705595940088.0,-0.5270098,0.2417321,-0.1649868
1705595940103.0,-0.5271367,0.2413881,-0.1647018
1705595940116.0,-0.5247246,0.2373284,-0.1693904
1705595940130.0,-0.5242978,0.2356513,-0.1712455
1705595940144.0,-0.5236282,0.2337427,-0.173622
1705595940158.0,-0.5228134,0.232068,-0.1757969
1705595940172.0,-0.5208392,0.2277591,-0.181212
1705595940186.0,-0.5193429,0.224796,-0.1847362
1705595940199.0,-0.5166413,0.2189226,-0.1901161
1705595940213.0,-0.5144824,0.2138138,-0.1941888
1705595940227.0,-0.5131442,0.2109671,-0.1971
1705595940241.0,-0.510328,0.2023049,-0.2022456
1705595940255.0,-0.5081106,0.1959997,-0.2061258
1705595940270.0,-0.5056226,0.1893316,-0.2097135
1705595940284.0,-0.5033047,0.1831519,-0.213033
1705595940297.0,-0.5013841,0.1782487,-0.21638
1705595940311.0,-0.4987663,0.1691664,-0.2190478
1705595940326.0,-0.4965393,0.1617647,-0.2216808
1705595940340.0,-0.4938237,0.155163,-0.2245396
1705595940352.0,-0.4908284,0.1489768,-0.2274442
1705595940366.0,-0.4884764,0.1429487,-0.2305008
1705595940380.0,-0.4818675,0.1371488,-0.2323484
1705595940394.0,-0.4788293,0.1312227,-0.2351834
1705595940408.0,-0.472415,0.1258465,-0.2367053
1705595940423.0,-0.468821,0.1200241,-0.2393185
1705595940436.0,-0.4652095,0.1141733,-0.2419445
1705595940451.0,-0.4608669,0.1084918,-0.2443369
1705595940465.0,-0.4524465,0.1033234,-0.2442817
1705595940478.0,-0.447611,0.09773185,-0.2457797
1705595940493.0,-0.442858,0.0920162,-0.247516
1705595940506.0,-0.4366842,0.08680832,-0.2482347
1705595940519.0,-0.4308475,0.08156904,-0.2494752
1705595940534.0,-0.4239898,0.07645845,-0.2498294
1705595940548.0,-0.417893,0.07101235,-0.2500593
1705595940562.0,-0.4124706,0.06558172,-0.2512771
1705595940576.0,-0.4064643,0.06012997,-0.2499368
1705595940590.0,-0.4009516,0.0547353,-0.2507351
1705595940604.0,-0.3937904,0.05017535,-0.2488306
1705595940618.0,-0.3877936,0.045233,-0.2489581
1705595940632.0,-0.3817359,0.04029153,-0.2490563
1705595940646.0,-0.3758478,0.03718303,-0.2481361
1705595940659.0,-0.370773,0.03445024,-0.2472853
1705595940673.0,-0.3657037,0.03154456,-0.2463852
1705595940687.0,-0.3601748,0.0278165,-0.245904
1705595940701.0,-0.3545346,0.02419523,-0.2453742
1705595940716.0,-0.348056,0.02314214,-0.244002
1705595940729.0,-0.3423779,0.02014126,-0.2433992
1705595940743.0,-0.3392363,0.01971139,-0.2418596
1705595940757.0,-0.3339862,0.01675811,-0.2412051
1705595940771.0,-0.3287073,0.0137886,-0.240547
1705595940785.0,-0.3286452,0.01288436,-0.2387255
1705595940799.0,-0.3270406,0.01102622,-0.2378017
1705595940812.0,-0.3241993,0.00885356,-0.237024
1705595940826.0,-0.3203554,0.006392115,-0.2361923
1705595940840.0,-0.3165013,0.003924213,-0.2353585
1705595940854.0,-0.3212111,0.003787853,-0.2347002
1705595940868.0,-0.3218271,0.002230152,-0.2339043
1705595940882.0,-0.3204828,0.0003139293,-0.2331106
1705595940897.0,-0.3209058,-0.001528579,-0.232736
1705595940911.0,-0.3212407,-0.003230236,-0.2325665
1705595940925.0,-0.3199492,-0.005175667,-0.2318907
1705595940938.0,-0.3214181,-0.006295269,-0.2317793
1705595940953.0,-0.321489,-0.007804076,-0.2313512
1705595940966.0,-0.3207697,-0.009579027,-0.2307816
1705595940979.0,-0.3213021,-0.01120275,-0.2305692
1705595940993.0,-0.3210785,-0.01358374,-0.2301291
1705595941008.0,-0.3208889,-0.01566052,-0.2295668
1705595941022.0,-0.3204528,-0.01756715,-0.2290381
1705595941036.0,-0.3200173,-0.01947119,-0.2285101
1705595941050.0,-0.3197544,-0.02137945,-0.227973
1705595941064.0,-0.3209243,-0.02192941,-0.2277597
1705595941078.0,-0.3202765,-0.02343268,-0.2273419
1705595941092.0,-0.3190579,-0.02486852,-0.2270006
1705595941106.0,-0.3179837,-0.02631281,-0.226634
1705595941118.0,-0.316817,-0.02743425,-0.2263269
1705595941132.0,-0.3164582,-0.0277844,-0.2260092
1705595941147.0,-0.3169295,-0.02781555,-0.2256848
1705595941161.0,-0.3166232,-0.02865224,-0.2253847
1705595941175.0,-0.3181992,-0.02819113,-0.2250504
1705595941189.0,-0.3195183,-0.0274584,-0.2251018
1705595941203.0,-0.3195716,-0.02744819,-0.225079
1705595941217.0,-0.3194036,-0.02698875,-0.2253485
1705595941231.0,-0.3191332,-0.02655019,-0.2255192
1705595941245.0,-0.3191434,-0.02657777,-0.2252889
1705595941259.0,-0.3191598,-0.02660483,-0.2251818
1705595941272.0,-0.3193313,-0.02693704,-0.2241296
1705595941286.0,-0.3193313,-0.02693704,-0.2241296
1705595941301.0,-0.3193313,-0.02693704,-0.2241296
1705595941314.0,-0.3194735,-0.02641806,-0.224094
1705595941327.0,-0.3201788,-0.02618526,-0.22346
1705595941341.0,-0.321174,-0.0259826,-0.2227222
1705595941356.0,-0.3215371,-0.02591532,-0.2224909
1705595941370.0,-0.3215371,-0.02591532,-0.2224909
1705595941384.0,-0.3226143,-0.02577868,-0.2218663
1705595941397.0,-0.3238629,-0.02588417,-0.2212375
1705595941412.0,-0.324636,-0.02594762,-0.2208376
1705595941425.0,-0.324636,-0.02594762,-0.2208376
1705595941438.0,-0.3250463,-0.02598789,-0.2206294
1705595941453.0,-0.3264442,-0.02628904,-0.2198755
1705595941467.0,-0.3272445,-0.02684402,-0.2192756
1705595941481.0,-0.3276657,-0.02717633,-0.2189969
1705595941495.0,-0.3276657,-0.02717633,-0.2189969
1705595941509.0,-0.3278586,-0.02735578,-0.2188849
1705595941523.0,-0.3280149,-0.02796741,-0.2188885
1705595941537.0,-0.3291252,-0.02934621,-0.2182897
1705595941551.0,-0.3294555,-0.02959852,-0.2182066
1705595941566.0,-0.3296357,-0.02947244,-0.2183511
1705595941578.0,-0.330731,-0.02966867,-0.2182884
1705595941592.0,-0.3318993,-0.03000932,-0.2181036
1705595941606.0,-0.3318993,-0.03000932,-0.2181036
1705595941620.0,-0.3316012,-0.02993395,-0.2182826
1705595941635.0,-0.3316012,-0.02993395,-0.2182826
1705595941649.0,-0.3312452,-0.03010593,-0.218456
1705595941663.0,-0.3312306,-0.03064966,-0.2184836
1705595941676.0,-0.3312274,-0.03080213,-0.2185076
1705595941691.0,-0.3312933,-0.03089948,-0.2185155
1705595941705.0,-0.331948,-0.03172055,-0.218561
1705595941719.0,-0.332144,-0.03189687,-0.2185951
1705595941731.0,-0.3322986,-0.03198345,-0.2188312
1705595941745.0,-0.3321357,-0.03197716,-0.2189693
1705595941759.0,-0.3320875,-0.03207229,-0.2190961
1705595941774.0,-0.3320428,-0.03198525,-0.2191608
1705595941788.0,-0.3321436,-0.0319138,-0.2191195
1705595941801.0,-0.3324411,-0.0319091,-0.2191399
1705595941816.0,-0.3327932,-0.03188018,-0.2191834
1705595941830.0,-0.3327932,-0.03188018,-0.2191834
1705595941844.0,-0.3327932,-0.03188018,-0.2191834
1705595941857.0,-0.3331368,-0.0320179,-0.2192291
1705595941872.0,-0.3330563,-0.03219698,-0.2191946
1705595941885.0,-0.3329657,-0.03237064,-0.2191457
1705595941899.0,-0.3325281,-0.03272996,-0.2189821
1705595941914.0,-0.3319648,-0.03295825,-0.2188291
1705595941927.0,-0.3317719,-0.03299161,-0.2187804
1705595941941.0,-0.331274,-0.03269863,-0.2185849
1705595941955.0,-0.3312967,-0.03255696,-0.2185525
1705595941969.0,-0.3312967,-0.03255696,-0.2185525
1705595941983.0,-0.3312967,-0.03255696,-0.2185525
1705595941996.0,-0.3328222,-0.03101214,-0.2178537
1705595942011.0,-0.3333585,-0.03062698,-0.2175997
1705595942025.0,-0.3343633,-0.02992174,-0.216985
1705595942037.0,-0.334698,-0.02964363,-0.2166533
1705595942052.0,-0.3347693,-0.02951768,-0.2163997
1705595942066.0,-0.3344588,-0.02947454,-0.2161333
1705595942080.0,-0.3343052,-0.02947091,-0.2160399
1705595942094.0,-0.3343052,-0.02947091,-0.2160399
1705595942108.0,-0.3343213,-0.0293648,-0.2154589
1705595942122.0,-0.3343511,-0.02932196,-0.2153503
1705595942136.0,-0.3346338,-0.02896799,-0.2147947
1705595942150.0,-0.3347147,-0.02883432,-0.2146254
1705595942164.0,-0.3347147,-0.02883432,-0.2146254
1705595942178.0,-0.3350529,-0.02799071,-0.2135506
1705595942191.0,-0.3349725,-0.02806727,-0.2135617
1705595942205.0,-0.3349643,-0.02816988,-0.2135924
1705595942219.0,-0.3350137,-0.02819296,-0.2135653
1705595942233.0,-0.3350137,-0.02819296,-0.2135653
1705595942246.0,-0.3355524,-0.02832915,-0.2133923
1705595942260.0,-0.3355524,-0.02832915,-0.2133923
1705595942274.0,-0.3357733,-0.02847559,-0.2134902
1705595942287.0,-0.3358231,-0.02849622,-0.2134908
1705595942301.0,-0.3358231,-0.02849622,-0.2134908
1705595942316.0,-0.3358231,-0.02849622,-0.2134908
1705595942330.0,-0.336043,-0.02859781,-0.2136844
1705595942343.0,-0.3362517,-0.02858989,-0.2137675
1705595942357.0,-0.3362517,-0.02858989,-0.2137675
1705595942371.0,-0.3362517,-0.02858989,-0.2137675
1705595942385.0,-0.3367858,-0.02859427,-0.2140311
1705595942399.0,-0.3366588,-0.02860673,-0.2142163
1705595942414.0,-0.3366022,-0.0286495,-0.2142951
1705595942428.0,-0.3366022,-0.0286495,-0.2142951
1705595942441.0,-0.3365041,-0.0289265,-0.2143648
1705595942456.0,-0.3365894,-0.02909369,-0.2143534
1705595942470.0,-0.3366846,-0.02916265,-0.2144504
1705595942484.0,-0.336713,-0.02914778,-0.214472
1705595942497.0,-0.3367397,-0.02911742,-0.2144892
1705595942512.0,-0.3371286,-0.02884312,-0.2148552
1705595942525.0,-0.3371903,-0.02874168,-0.2149414
1705595942539.0,-0.3371886,-0.02869307,-0.2149676
1705595942553.0,-0.3370757,-0.02854431,-0.2149935
1705595942567.0,-0.3370757,-0.02854431,-0.2149935
1705595942581.0,-0.3368087,-0.02840802,-0.2148924
1705595942595.0,-0.3367138,-0.02836826,-0.2148949
1705595942609.0,-0.3364025,-0.02818169,-0.2151708
1705595942623.0,-0.3364025,-0.02818169,-0.2151708
1705595942637.0,-0.3363887,-0.02813929,-0.2152144
