timestamp,true_hand_pos_X,true_hand_pos_Y,true_hand_pos_Z
1705595852798.0,-0.5365949,0.2419983,-0.1603911
1705595852811.0,-0.5371415,0.2418091,-0.1603717
1705595852825.0,-0.5376695,0.2408445,-0.1614105
1705595852839.0,-0.538217,0.2405485,-0.1615425
1705595852853.0,-0.5385857,0.2403492,-0.1616313
1705595852867.0,-0.5353899,0.2385582,-0.1618736
1705595852881.0,-0.5347515,0.2373611,-0.1624519
1705595852895.0,-0.5345127,0.2369241,-0.1627188
1705595852909.0,-0.5345127,0.2369241,-0.1627188
1705595852923.0,-0.5337029,0.235379,-0.163902
1705595852937.0,-0.5337225,0.2338998,-0.1651571
1705595852951.0,-0.5336506,0.2318459,-0.1666224
1705595852964.0,-0.5335461,0.2299023,-0.168042
1705595852978.0,-0.5333554,0.2286775,-0.169034
1705595852992.0,-0.5332735,0.2284018,-0.1693018
1705595853006.0,-0.5327918,0.2277238,-0.1703707
1705595853020.0,-0.5325471,0.227392,-0.1709581
1705595853034.0,-0.5325471,0.227392,-0.1709581
1705595853048.0,-0.5317588,0.2262755,-0.1729454
1705595853063.0,-0.531215,0.2252101,-0.1751498
1705595853076.0,-0.5310769,0.2247252,-0.1769042
1705595853090.0,-0.5310833,0.2246794,-0.1773719
1705595853108.0,-0.5310908,0.2246574,-0.1779072
1705595853119.0,-0.5311576,0.2253805,-0.1806031
1705595853133.0,-0.5312843,0.2277402,-0.1831675
1705595853147.0,-0.5313267,0.2293042,-0.1843851
1705595853160.0,-0.5313452,0.230464,-0.1855691
1705595853175.0,-0.5315008,0.2340226,-0.1867295
1705595853189.0,-0.5315227,0.2358752,-0.1879167
1705595853203.0,-0.5316665,0.2421359,-0.1892962
1705595853216.0,-0.5318139,0.2458276,-0.1905725
1705595853230.0,-0.5320086,0.2500108,-0.1918596
1705595853244.0,-0.5324525,0.2559159,-0.1932664
1705595853258.0,-0.5328916,0.2611547,-0.1946942
1705595853270.0,-0.5336195,0.268885,-0.1967563
1705595853285.0,-0.5339012,0.2755295,-0.1991331
1705595853299.0,-0.5341637,0.2801248,-0.2007059
1705595853313.0,-0.5341327,0.2870416,-0.2041499
1705595853327.0,-0.5345697,0.2923006,-0.20782
1705595853340.0,-0.5356466,0.2964932,-0.2112429
1705595853355.0,-0.5364882,0.3008744,-0.2141103
1705595853369.0,-0.5390041,0.3028814,-0.2184002
1705595853383.0,-0.5418142,0.3030937,-0.2222851
1705595853396.0,-0.5433801,0.3054981,-0.2253924
1705595853411.0,-0.5462312,0.3022988,-0.2288966
1705595853424.0,-0.5478967,0.3032303,-0.2319811
1705595853437.0,-0.5493838,0.3053569,-0.2350328
1705595853452.0,-0.5508643,0.3074741,-0.2380708
1705595853465.0,-0.5534041,0.2918193,-0.2413019
1705595853479.0,-0.555155,0.2875447,-0.2441371
1705595853494.0,-0.5568058,0.2864789,-0.247177
1705595853508.0,-0.5586157,0.2788226,-0.2496658
1705595853522.0,-0.5601024,0.2736674,-0.2521136
1705595853536.0,-0.5616362,0.2701029,-0.2547672
1705595853550.0,-0.5620185,0.2629056,-0.2560056
1705595853564.0,-0.5634264,0.2594227,-0.2585509
1705595853577.0,-0.5643952,0.2549938,-0.2606892
1705595853591.0,-0.5657406,0.2513852,-0.2631747
1705595853605.0,-0.5617672,0.2403223,-0.2608191
1705595853619.0,-0.5615879,0.2348834,-0.2620725
1705595853633.0,-0.562057,0.2300676,-0.2637976
1705595853647.0,-0.5600812,0.2231238,-0.2640701
1705595853660.0,-0.5589797,0.2170213,-0.2650157
1705595853675.0,-0.5582368,0.2114714,-0.2662712
1705595853689.0,-0.5572262,0.2058947,-0.2674411
1705595853704.0,-0.5568733,0.2005369,-0.2687748
1705595853717.0,-0.5540042,0.1937085,-0.2687675
1705595853732.0,-0.5530283,0.18795,-0.2696893
1705595853746.0,-0.5507007,0.1817106,-0.2700686
1705595853760.0,-0.5492755,0.1759932,-0.2709141
1705595853774.0,-0.5481718,0.170281,-0.2718623
1705595853788.0,-0.5470735,0.1645967,-0.2728058
1705595853801.0,-0.5420938,0.1591323,-0.273996
1705595853815.0,-0.5412529,0.1530226,-0.2754786
