timestamp,true_hand_pos_X,true_hand_pos_Y,true_hand_pos_Z
1705773090965.0,-0.1872944,-0.1461932,0.3126513
1705773090979.0,-0.187495,-0.1464531,0.3128085
1705773090992.0,-0.1880924,-0.1471681,0.3133816
1705773091006.0,-0.1898104,-0.1483355,0.3146746
1705773091020.0,-0.1907761,-0.1488849,0.3153197
1705773091034.0,-0.191024,-0.1490278,0.3155136
1705773091047.0,-0.1910076,-0.1489854,0.3157814
1705773091062.0,-0.1924155,-0.1492267,0.3161028
1705773091075.0,-0.1927941,-0.1492258,0.3161082
1705773091089.0,-0.1937401,-0.1488888,0.3157289
1705773091103.0,-0.1937401,-0.1488888,0.3157289
1705773091117.0,-0.1940324,-0.1487169,0.3154798
1705773091131.0,-0.1990037,-0.1483223,0.3143449
1705773091145.0,-0.2044901,-0.1474649,0.3124117
1705773091158.0,-0.2071919,-0.1469446,0.3114446
1705773091172.0,-0.2095627,-0.1465331,0.3106505
1705773091186.0,-0.2135214,-0.1454834,0.3089335
1705773091200.0,-0.216339,-0.1448973,0.3078864
1705773091214.0,-0.2213587,-0.1434015,0.3056595
1705773091228.0,-0.2255743,-0.1421843,0.3039941
1705773091242.0,-0.2286328,-0.1414814,0.3028516
1705773091256.0,-0.2340332,-0.1398278,0.3007711
1705773091270.0,-0.2382413,-0.1387155,0.2991489
1705773091284.0,-0.2418468,-0.1378047,0.2977823
1705773091298.0,-0.247474,-0.1362107,0.2954071
1705773091312.0,-0.2513831,-0.1351938,0.293881
1705773091326.0,-0.2576212,-0.1334053,0.2910857
1705773091339.0,-0.2622458,-0.1321828,0.2891746
1705773091354.0,-0.268836,-0.1309393,0.2863157
1705773091368.0,-0.2743958,-0.1299356,0.2840043
1705773091382.0,-0.2797294,-0.1289175,0.2818054
1705773091395.0,-0.2870315,-0.1287012,0.2789887
1705773091409.0,-0.2933269,-0.1282651,0.2764923
1705773091423.0,-0.298842,-0.1274143,0.2742537
1705773091437.0,-0.3057005,-0.1273688,0.2713578
1705773091451.0,-0.3114578,-0.1266534,0.2689981
1705773091465.0,-0.3172012,-0.1259398,0.2666441
1705773091479.0,-0.3267122,-0.1280921,0.2615094
1705773091493.0,-0.3336312,-0.1287382,0.2584734
1705773091507.0,-0.3400303,-0.1286446,0.255665
