timestamp,true_hand_pos_X,true_hand_pos_Y,true_hand_pos_Z
1705774947912.0,0.1333734,-0.2856953,-0.06343194
1705774947926.0,0.132757,-0.2851081,-0.06360638
1705774947939.0,0.1318459,-0.2850298,-0.06413575
1705774947954.0,0.1308872,-0.2845296,-0.06442775
1705774947967.0,0.1299208,-0.2835967,-0.06484127
1705774947981.0,0.1284861,-0.2819082,-0.06596867
1705774947995.0,0.1273913,-0.2808707,-0.06647871
1705774948009.0,0.1261734,-0.2798318,-0.06694857
1705774948022.0,0.1229729,-0.2789336,-0.06650295
1705774948036.0,0.1191117,-0.2780184,-0.06525642
1705774948051.0,0.1150281,-0.276801,-0.06404869
1705774948064.0,0.1120469,-0.2757074,-0.06342715
1705774948078.0,0.1057237,-0.2744077,-0.06117597
1705774948092.0,0.09940638,-0.2735649,-0.05886001
1705774948106.0,0.09103145,-0.2731788,-0.05560093
1705774948119.0,0.08526647,-0.2724658,-0.05364626
1705774948134.0,0.07542715,-0.2723659,-0.04986789
1705774948148.0,0.06681897,-0.272078,-0.04666528
1705774948162.0,0.05903988,-0.271663,-0.04378554
1705774948175.0,0.04961336,-0.2713895,-0.04003716
1705774948190.0,0.0408449,-0.2709822,-0.03662812
1705774948203.0,0.03353316,-0.2704531,-0.03393928
1705774948218.0,0.02545542,-0.2699958,-0.03090229
1705774948231.0,0.01306425,-0.2704624,-0.02609441
1705774948245.0,0.00285296,-0.2706086,-0.02225161
1705774948259.0,-0.006511409,-0.2704759,-0.01877576
1705774948273.0,-0.01536486,-0.2702287,-0.01546793
1705774948287.0,-0.02413651,-0.2699839,-0.01219066
1705774948301.0,-0.03488702,-0.2696484,-0.009045925
1705774948315.0,-0.04408632,-0.269204,-0.00611341
1705774948329.0,-0.05324636,-0.2688276,-0.003109872
1705774948342.0,-0.06218866,-0.2687918,-0.000597354
1705774948357.0,-0.07056332,-0.268933,0.002018861
1705774948370.0,-0.07924061,-0.2688374,0.004837185
1705774948384.0,-0.08705454,-0.2691537,0.007345267
1705774948398.0,-0.09568952,-0.2690617,0.01017667
1705774948412.0,-0.104326,-0.2689698,0.01300856
1705774948426.0,-0.1101446,-0.270651,0.01454024
1705774948440.0,-0.1173068,-0.2714922,0.01692849
1705774948454.0,-0.1248673,-0.2720062,0.01942251
1705774948468.0,-0.130631,-0.2730414,0.02146732
1705774948482.0,-0.1381211,-0.2735313,0.02392134
1705774948496.0,-0.1431894,-0.2743926,0.02580103
1705774948510.0,-0.1484099,-0.2749881,0.02753223
1705774948524.0,-0.1526286,-0.2752978,0.02874192
1705774948538.0,-0.1589628,-0.2758095,0.03081387
1705774948552.0,-0.1620115,-0.2760585,0.03174048
1705774948566.0,-0.1641646,-0.2765056,0.03262885
1705774948579.0,-0.1674908,-0.2770694,0.03378617
1705774948593.0,-0.1716604,-0.2776068,0.03515247
1705774948607.0,-0.1735508,-0.2784356,0.03527801
1705774948621.0,-0.1768577,-0.2792675,0.03603205
1705774948635.0,-0.1799886,-0.280191,0.03665688
1705774948650.0,-0.1823756,-0.2812243,0.03661559
1705774948663.0,-0.185316,-0.2820302,0.03699474
1705774948677.0,-0.188802,-0.282774,0.03781215
1705774948691.0,-0.1902618,-0.2838534,0.03750552
1705774948705.0,-0.1911952,-0.2852058,0.03785845
1705774948718.0,-0.1924798,-0.2863994,0.03858205
1705774948732.0,-0.1950168,-0.2873536,0.03921402
1705774948746.0,-0.1946374,-0.2886043,0.04037884
1705774948760.0,-0.1967139,-0.2896097,0.0410979
1705774948775.0,-0.1958376,-0.2905286,0.04232037
1705774948788.0,-0.1968708,-0.2914913,0.04319051
1705774948802.0,-0.197896,-0.2923683,0.04394983
1705774948816.0,-0.1976189,-0.2932675,0.04490281
1705774948830.0,-0.1978193,-0.293915,0.04557543
1705774948844.0,-0.1985212,-0.2946786,0.04631322
1705774948858.0,-0.1984424,-0.2947437,0.0465779
1705774948872.0,-0.1984424,-0.2947437,0.0465779
1705774948886.0,-0.198586,-0.2943817,0.04626789
1705774948899.0,-0.198586,-0.2943817,0.04626789
1705774948914.0,-0.1996013,-0.2943668,0.0460822
1705774948928.0,-0.2001755,-0.2944905,0.04614951
1705774948941.0,-0.2001755,-0.2944905,0.04614951
1705774948956.0,-0.2001755,-0.2944905,0.04614951
1705774948969.0,-0.2015163,-0.294063,0.04586557
1705774948983.0,-0.2018429,-0.2939502,0.04577889
1705774948997.0,-0.2023482,-0.2938014,0.04566363
1705774949012.0,-0.2023482,-0.2938014,0.04566363
1705774949025.0,-0.2034449,-0.2933316,0.04520845
1705774949039.0,-0.2040395,-0.2930853,0.04485543
1705774949053.0,-0.2044072,-0.2930155,0.04468761
1705774949067.0,-0.2044072,-0.2930155,0.04468761
1705774949081.0,-0.2056053,-0.2929895,0.04440624
1705774949095.0,-0.2056053,-0.2929895,0.04440624
