timestamp,true_hand_pos_X,true_hand_pos_Y,true_hand_pos_Z
1705850776579.0,0.05533521,-0.07515772,0.2270261
1705850776593.0,0.05533521,-0.07515772,0.2270261
1705850776606.0,0.05387367,-0.07429901,0.2254233
1705850776621.0,0.05448239,-0.07352537,0.2238872
1705850776635.0,0.05446626,-0.07347323,0.2237984
1705850776648.0,0.05456639,-0.07287993,0.2220332
1705850776663.0,0.0545314,-0.07258213,0.2214206
1705850776676.0,0.0538338,-0.07250837,0.2207833
1705850776690.0,0.05247498,-0.07266419,0.2202667
1705850776704.0,0.0517551,-0.07332692,0.2202158
1705850776718.0,0.05208207,-0.07350863,0.2204282
1705850776732.0,0.05208207,-0.07350863,0.2204282
1705850776745.0,0.05117854,-0.0742952,0.2192247
1705850776760.0,0.04958776,-0.07540631,0.2181219
1705850776773.0,0.04780647,-0.07663772,0.2169906
1705850776787.0,0.04631051,-0.07767148,0.2160917
1705850776801.0,0.03717957,-0.08426869,0.2122196
1705850776815.0,0.03076731,-0.08878358,0.2102723
1705850776829.0,0.02649848,-0.09170333,0.208781
1705850776843.0,0.01597073,-0.09894243,0.2064898
1705850776857.0,0.009004076,-0.103973,0.2047049
1705850776870.0,0.004184873,-0.10735,0.2031912
1705850776885.0,-0.005983162,-0.1155392,0.2012589
1705850776899.0,-0.01622124,-0.124493,0.2000408
1705850776912.0,-0.024699,-0.131843,0.1990408
1705850776926.0,-0.03211189,-0.1380233,0.1977859
1705850776940.0,-0.04175213,-0.1470586,0.197088
1705850776954.0,-0.05052599,-0.1549871,0.1961216
1705850776967.0,-0.05855546,-0.1621244,0.1950925
1705850776982.0,-0.06708818,-0.1720178,0.1958452
1705850776996.0,-0.07497595,-0.1792901,0.1950222
1705850777009.0,-0.08347149,-0.1893181,0.1952395
1705850777024.0,-0.09190843,-0.1976771,0.194401
1705850777037.0,-0.09981139,-0.2055846,0.1928394
1705850777051.0,-0.1075796,-0.213304,0.1918107
1705850777065.0,-0.1133875,-0.2201934,0.1905868
1705850777079.0,-0.12011,-0.2276663,0.1896234
1705850777093.0,-0.1273583,-0.2352813,0.1885701
1705850777107.0,-0.1339489,-0.2421529,0.1873707
1705850777121.0,-0.1405879,-0.2490062,0.1863638
1705850777135.0,-0.1477148,-0.2563712,0.1853004
1705850777149.0,-0.1522355,-0.2614053,0.1849049
1705850777162.0,-0.1560646,-0.2656023,0.1847618
1705850777176.0,-0.1605937,-0.2701298,0.1843776
1705850777190.0,-0.1658305,-0.2755283,0.1837928
1705850777204.0,-0.1715688,-0.2814947,0.1830716
1705850777218.0,-0.1736914,-0.2837854,0.1832406
1705850777232.0,-0.1760556,-0.2866126,0.1831079
1705850777246.0,-0.1796674,-0.2904276,0.1827845
1705850777259.0,-0.1828933,-0.2938055,0.1826554
1705850777273.0,-0.1842946,-0.2951594,0.1832195
1705850777287.0,-0.1862603,-0.2969542,0.1835609
1705850777301.0,-0.1885593,-0.2990755,0.1837468
1705850777315.0,-0.1896603,-0.2996701,0.1842896
1705850777329.0,-0.1925849,-0.3025817,0.1842801
1705850777343.0,-0.1932934,-0.3031139,0.1853942
1705850777357.0,-0.1932073,-0.3033971,0.1874353
1705850777371.0,-0.1938436,-0.3044303,0.1888877
1705850777386.0,-0.1956984,-0.3063932,0.1895243
1705850777400.0,-0.195054,-0.3060376,0.1909776
1705850777414.0,-0.1953903,-0.3064404,0.1917525
1705850777427.0,-0.1962943,-0.3074707,0.1925323
1705850777441.0,-0.1957847,-0.3074717,0.1937137
1705850777455.0,-0.1963593,-0.3083696,0.1946737
1705850777468.0,-0.1968302,-0.3091904,0.1956521
1705850777482.0,-0.1960261,-0.3089039,0.1965701
1705850777496.0,-0.1965151,-0.30962,0.1973007
1705850777510.0,-0.195047,-0.3081902,0.1968291
1705850777524.0,-0.1950026,-0.3083225,0.1970439
1705850777537.0,-0.1950026,-0.3083225,0.1970439
1705850777551.0,-0.1946789,-0.3095672,0.1990966
1705850777565.0,-0.193901,-0.3097464,0.1998148
1705850777579.0,-0.1936278,-0.3098674,0.2001328
1705850777593.0,-0.1935941,-0.3102048,0.2006715
1705850777606.0,-0.1935568,-0.3099867,0.2003205
1705850777621.0,-0.1934723,-0.3096279,0.1993581
1705850777635.0,-0.1933691,-0.3098234,0.1995663
1705850777648.0,-0.1933545,-0.3098434,0.1995802
1705850777662.0,-0.1932869,-0.3101158,0.1997892
1705850777676.0,-0.1932869,-0.3101158,0.1997892
1705850777690.0,-0.1933814,-0.3101921,0.1995222
1705850777704.0,-0.1934678,-0.3101262,0.1992991
1705850777718.0,-0.1935093,-0.3102198,0.1992624
1705850777731.0,-0.1935093,-0.3102198,0.1992624
1705850777745.0,-0.1935093,-0.3102198,0.1992624
1705850777759.0,-0.1938325,-0.3105507,0.1990011
1705850777774.0,-0.1940781,-0.3106874,0.1988121
1705850777787.0,-0.1940781,-0.3106874,0.1988121
1705850777801.0,-0.1938922,-0.3106214,0.1988141
1705850777815.0,-0.193668,-0.3106796,0.1988717
1705850777828.0,-0.1934116,-0.3107315,0.1988998
1705850777842.0,-0.1926315,-0.3107199,0.1985741
1705850777857.0,-0.1924389,-0.3106291,0.1983557
1705850777870.0,-0.1924389,-0.3106291,0.1983557
