timestamp,true_hand_pos_X,true_hand_pos_Y,true_hand_pos_Z
1705704360615.0,0.5118964,-0.1750752,0.7062224
1705704360630.0,0.5123215,-0.1738288,0.7060348
1705704360643.0,0.5161318,-0.1755844,0.7040957
1705704360657.0,0.5201715,-0.1790072,0.70232
1705704360672.0,0.5223896,-0.1806254,0.7017338
1705704360685.0,0.5244969,-0.1843386,0.701723
1705704360699.0,0.5261244,-0.1850546,0.7011958
1705704360713.0,0.5274187,-0.1908768,0.7016709
1705704360726.0,0.5289505,-0.1958426,0.7019557
1705704360740.0,0.5306921,-0.2001508,0.7023321
1705704360754.0,0.5322888,-0.2026074,0.7021843
1705704360768.0,0.5343381,-0.2087163,0.7038647
1705704360783.0,0.5363405,-0.2136961,0.7052369
1705704360796.0,0.5383873,-0.2188468,0.7065587
1705704360810.0,0.5404081,-0.2238667,0.7076353
1705704360825.0,0.5424713,-0.229874,0.7089334
1705704360838.0,0.5443951,-0.2347593,0.7098485
1705704360853.0,0.5463223,-0.239914,0.7108313
1705704360866.0,0.5479304,-0.2498161,0.7125528
1705704360879.0,0.5495757,-0.2570945,0.7135383
1705704360894.0,0.5513916,-0.2627612,0.7144682
1705704360907.0,0.5531216,-0.2693225,0.7153914
1705704360921.0,0.5541825,-0.2819546,0.7156214
1705704360935.0,0.5556197,-0.2908249,0.7159216
1705704360950.0,0.5572713,-0.298137,0.7166227
1705704360964.0,0.5581254,-0.3094851,0.715977
1705704360978.0,0.5592488,-0.3185617,0.7160586
1705704360992.0,0.5602571,-0.3277761,0.7161258
1705704361006.0,0.5608582,-0.337587,0.7161461
1705704361020.0,0.5618685,-0.3464575,0.7164109
1705704361032.0,0.5628403,-0.3553917,0.7167132
1705704361047.0,0.5633681,-0.3648177,0.7169254
1705704361060.0,0.5647019,-0.37357,0.7157974
1705704361075.0,0.5660308,-0.3821774,0.7148318
1705704361089.0,0.5673028,-0.3902316,0.7129939
1705704361103.0,0.5684753,-0.3988436,0.7125039
1705704361117.0,0.5687662,-0.4063405,0.7109351
1705704361131.0,0.5683984,-0.4140438,0.7102325
1705704361145.0,0.5680798,-0.4218585,0.7095172
1705704361159.0,0.5686249,-0.4301224,0.7088259
1705704361173.0,0.5676657,-0.4372569,0.7077526
1705704361186.0,0.5667441,-0.4443681,0.7066537
1705704361200.0,0.5659282,-0.4515432,0.7057011
1705704361214.0,0.5653348,-0.4587788,0.7048237
1705704361228.0,0.5642564,-0.4651352,0.7039821
1705704361242.0,0.5633869,-0.4711376,0.7033177
1705704361256.0,0.5629504,-0.4783178,0.7025151
1705704361271.0,0.5617988,-0.481638,0.7021106
1705704361284.0,0.5610096,-0.4862358,0.7015691
1705704361298.0,0.5602961,-0.4915054,0.7009534
1705704361312.0,0.5592226,-0.4931754,0.7004741
1705704361326.0,0.5580118,-0.4938602,0.6995816
1705704361338.0,0.5568358,-0.4961497,0.6986477
1705704361353.0,0.5554435,-0.4983174,0.6976777
1705704361367.0,0.5545008,-0.5022214,0.696911
1705704361381.0,0.5522757,-0.5024675,0.6961
1705704361395.0,0.5501758,-0.5033271,0.6955881
1705704361409.0,0.5486044,-0.5056214,0.6949679
1705704361423.0,0.5469617,-0.5076931,0.6944073
1705704361437.0,0.5442739,-0.507256,0.6945439
1705704361451.0,0.5420138,-0.507798,0.6945816
1705704361465.0,0.5396728,-0.5078925,0.6947733
1705704361479.0,0.5377215,-0.5091304,0.6945459
1705704361492.0,0.5356321,-0.5090415,0.6943951
1705704361506.0,0.5337853,-0.509321,0.6940039
1705704361520.0,0.5318965,-0.5104777,0.6937034
1705704361534.0,0.5303038,-0.510027,0.6930162
1705704361548.0,0.5285268,-0.5106631,0.6926051
1705704361563.0,0.528325,-0.5107605,0.6925655
1705704361576.0,0.5275054,-0.5109044,0.6923418
1705704361590.0,0.5233504,-0.5112966,0.6918587
1705704361604.0,0.5215464,-0.511943,0.6919832
1705704361618.0,0.5197448,-0.512633,0.691901
1705704361633.0,0.5179159,-0.513557,0.692524
1705704361645.0,0.5161911,-0.514433,0.6928555
1705704361659.0,0.5144592,-0.5152428,0.6929687
1705704361673.0,0.5130277,-0.5162976,0.6932745
1705704361688.0,0.5114139,-0.5171605,0.693372
1705704361701.0,0.5102639,-0.5184811,0.6934385
1705704361716.0,0.5089152,-0.5195515,0.6934293
1705704361730.0,0.5077519,-0.5203755,0.6931708
1705704361744.0,0.5063675,-0.5211934,0.6930438
1705704361758.0,0.5056453,-0.5217693,0.6922079
1705704361772.0,0.504518,-0.5225012,0.6918117
1705704361785.0,0.5033435,-0.5232317,0.6914223
1705704361798.0,0.5021578,-0.5238032,0.6909961
1705704361812.0,0.500891,-0.5243158,0.6907203
1705704361827.0,0.4995997,-0.5250302,0.6904674
1705704361840.0,0.4983968,-0.5254223,0.6902801
1705704361855.0,0.4972126,-0.5260556,0.6902093
1705704361870.0,0.4958546,-0.5268827,0.690152
1705704361883.0,0.4948854,-0.5274887,0.6901289
1705704361896.0,0.4929696,-0.5292807,0.6907692
1705704361911.0,0.4914813,-0.5308402,0.6913198
1705704361925.0,0.4900419,-0.5323523,0.691716
1705704361937.0,0.4887663,-0.5342188,0.6922271
1705704361951.0,0.4875006,-0.5355189,0.692454
1705704361965.0,0.486159,-0.5367157,0.692646
1705704361979.0,0.4859408,-0.5377886,0.6928622
1705704361994.0,0.4858308,-0.5379899,0.6928457
1705704362008.0,0.4852416,-0.5385212,0.6928331
1705704362022.0,0.4844121,-0.5393357,0.6929519
