timestamp,true_hand_pos_X,true_hand_pos_Y,true_hand_pos_Z
1705783089319.0,0.0756802,-0.05740867,0.5546061
1705783089333.0,0.07711349,-0.0565819,0.5541415
1705783089347.0,0.07995654,-0.05536735,0.5520527
1705783089361.0,0.08222757,-0.0551343,0.5505761
1705783089375.0,0.08348773,-0.05460171,0.5501277
1705783089388.0,0.08682995,-0.05584395,0.5486076
1705783089402.0,0.09099448,-0.05879328,0.5479718
1705783089416.0,0.09556145,-0.0629217,0.5481495
1705783089430.0,0.09875539,-0.06509984,0.5479934
1705783089444.0,0.1039178,-0.07129256,0.5488583
1705783089458.0,0.1086794,-0.07719212,0.5493273
1705783089472.0,0.1127116,-0.08147471,0.5494251
1705783089486.0,0.1189568,-0.0897281,0.5497835
1705783089500.0,0.1246275,-0.09616362,0.5499741
1705783089514.0,0.1318503,-0.1045469,0.550365
1705783089528.0,0.1373725,-0.1106828,0.5505563
1705783089542.0,0.1450293,-0.1210139,0.5507942
1705783089556.0,0.1517012,-0.1295859,0.5508666
1705783089569.0,0.1573622,-0.1362287,0.5510025
1705783089584.0,0.1660821,-0.1471694,0.5507603
1705783089599.0,0.1731922,-0.1557923,0.5505693
1705783089613.0,0.1807714,-0.1653885,0.5497276
1705783089627.0,0.1875019,-0.174109,0.5490097
1705783089640.0,0.1941423,-0.1822758,0.548753
1705783089654.0,0.2004792,-0.1913915,0.5473106
1705783089668.0,0.2068654,-0.1998275,0.545671
1705783089682.0,0.2136054,-0.2080749,0.5442759
1705783089696.0,0.2202585,-0.2162738,0.5431958
1705783089709.0,0.2267364,-0.2240139,0.5414971
1705783089723.0,0.233301,-0.2321722,0.5404596
1705783089737.0,0.2398812,-0.24035,0.5394197
1705783089751.0,0.2449843,-0.2447056,0.5370515
1705783089764.0,0.2511904,-0.2511896,0.5357283
1705783089778.0,0.2575349,-0.2585175,0.534463
1705783089793.0,0.2637564,-0.26237,0.5331661
1705783089806.0,0.2696227,-0.2656756,0.5319763
1705783089820.0,0.2755069,-0.2704156,0.5307985
1705783089834.0,0.2814734,-0.2755745,0.5296093
1705783089848.0,0.2863387,-0.2778277,0.528629
1705783089861.0,0.2913857,-0.2807881,0.5274827
1705783089876.0,0.2967298,-0.2845655,0.5262873
1705783089890.0,0.2998933,-0.2841634,0.5248828
1705783089904.0,0.3045175,-0.2867784,0.5236221
1705783089918.0,0.3070485,-0.286241,0.5224136
1705783089932.0,0.3110214,-0.2880862,0.5212715
1705783089945.0,0.3117548,-0.2848152,0.5209467
1705783089959.0,0.3147439,-0.2837098,0.5201806
1705783089973.0,0.3185029,-0.2848443,0.519174
1705783089987.0,0.3222702,-0.2859814,0.5181653
1705783090001.0,0.321774,-0.2792388,0.5182668
1705783090015.0,0.3229511,-0.277452,0.5181232
1705783090029.0,0.3250339,-0.2765873,0.5177116
1705783090043.0,0.325166,-0.2741701,0.5186615
1705783090057.0,0.3270292,-0.2727121,0.5190591
1705783090071.0,0.3292769,-0.2716033,0.5190027
1705783090085.0,0.3319636,-0.2697034,0.5193411
1705783090098.0,0.3341153,-0.2683963,0.5193284
1705783090113.0,0.3356499,-0.2671328,0.5193289
1705783090127.0,0.3377815,-0.2660002,0.5192396
1705783090140.0,0.3373914,-0.2655638,0.5191438
1705783090155.0,0.3385125,-0.265027,0.5189039
1705783090168.0,0.3392744,-0.2654135,0.5184312
1705783090182.0,0.3407751,-0.2647017,0.5182672
1705783090196.0,0.3414802,-0.2658523,0.5178151
1705783090210.0,0.3417249,-0.2674732,0.5176317
1705783090224.0,0.3420234,-0.2686672,0.517588
1705783090238.0,0.3428475,-0.2690447,0.5174587
1705783090252.0,0.343569,-0.2692516,0.5172537
1705783090266.0,0.3449404,-0.2681221,0.5166674
1705783090280.0,0.3460178,-0.2670433,0.5163033
1705783090294.0,0.3468818,-0.2666814,0.5161262
1705783090308.0,0.346665,-0.2661212,0.5165652
1705783090322.0,0.3455621,-0.266095,0.5172715
1705783090336.0,0.3457145,-0.2659153,0.5173897
1705783090349.0,0.3461094,-0.2653302,0.5176504
1705783090363.0,0.3471599,-0.2642717,0.5178246
1705783090377.0,0.3471599,-0.2642717,0.5178246
1705783090392.0,0.3492776,-0.2619326,0.5182386
1705783090405.0,0.349421,-0.2614083,0.5186258
1705783090419.0,0.3489592,-0.2618578,0.5186641
1705783090433.0,0.3488551,-0.2618936,0.518681
1705783090447.0,0.349681,-0.2604525,0.5191634
1705783090461.0,0.3502554,-0.2592535,0.5196171
1705783090475.0,0.3504078,-0.2588478,0.5197961
1705783090489.0,0.3504136,-0.2579114,0.5204943
1705783090503.0,0.3503238,-0.2579727,0.5205643
1705783090517.0,0.3501784,-0.2582212,0.5208647
1705783090531.0,0.3501784,-0.2582212,0.5208647
1705783090544.0,0.3505679,-0.2578091,0.5213791
1705783090559.0,0.3507055,-0.2573065,0.5217264
1705783090572.0,0.3507055,-0.2573065,0.5217264
1705783090586.0,0.35017,-0.2570763,0.5218569
1705783090600.0,0.3496472,-0.2567743,0.5220596
1705783090614.0,0.3493334,-0.2565649,0.5221889
1705783090627.0,0.3480028,-0.2557282,0.5223548
1705783090642.0,0.3480028,-0.2557282,0.5223548
1705783090656.0,0.3485501,-0.2555957,0.5220532
1705783090669.0,0.3490255,-0.2555745,0.5221045
1705783090684.0,0.3492932,-0.2559559,0.5222365
1705783090698.0,0.3492492,-0.2562469,0.5223052
