timestamp,true_hand_pos_X,true_hand_pos_Y,true_hand_pos_Z
1705681529102.0,0.03161218,-0.2137947,0.3518205
1705681529116.0,0.03134561,-0.2136755,0.3514861
1705681529130.0,0.03134561,-0.2136755,0.3514861
1705681529143.0,0.03110595,-0.2124646,0.3493465
1705681529157.0,0.03059295,-0.2124279,0.3490015
1705681529171.0,0.02989833,-0.21244,0.3484398
1705681529185.0,0.02963383,-0.2124284,0.348258
1705681529199.0,0.02977068,-0.2127405,0.3484527
1705681529213.0,0.02977068,-0.2127405,0.3484527
1705681529227.0,0.02999912,-0.2131877,0.3486529
1705681529241.0,0.03029478,-0.2135403,0.3489096
1705681529255.0,0.03029478,-0.2135403,0.3489096
1705681529268.0,0.03059226,-0.2136479,0.3491647
1705681529282.0,0.03067021,-0.2141624,0.349185
1705681529296.0,0.03076613,-0.2142727,0.3492047
1705681529310.0,0.03186958,-0.2149385,0.3493685
1705681529324.0,0.03239497,-0.2151432,0.3494415
1705681529338.0,0.03363889,-0.2154397,0.3496115
1705681529352.0,0.03363889,-0.2154397,0.3496115
1705681529366.0,0.03537396,-0.2155944,0.3498493
1705681529379.0,0.04252321,-0.2139831,0.350594
1705681529393.0,0.04387343,-0.2138617,0.3507329
1705681529407.0,0.04582171,-0.2133679,0.3508503
1705681529422.0,0.05153608,-0.2101392,0.3501527
1705681529436.0,0.05359642,-0.2095127,0.3501561
1705681529449.0,0.0581447,-0.2069991,0.3487954
1705681529463.0,0.06089554,-0.2058715,0.3483454
1705681529477.0,0.06412748,-0.2044732,0.3473877
1705681529491.0,0.06709331,-0.2033065,0.346543
1705681529505.0,0.06975394,-0.2022633,0.346109
1705681529518.0,0.07192344,-0.2024536,0.3436065
1705681529532.0,0.07447688,-0.2016087,0.3428643
1705681529546.0,0.07551877,-0.2024294,0.3413242
1705681529560.0,0.07490654,-0.204787,0.3395108
1705681529574.0,0.07674431,-0.2046857,0.3384868
1705681529588.0,0.07858197,-0.2045843,0.3374629
1705681529602.0,0.07042693,-0.2136787,0.3340572
1705681529616.0,0.07072373,-0.21499,0.3326698
1705681529630.0,0.06334876,-0.2221954,0.3298797
1705681529643.0,0.06236527,-0.2244839,0.3282584
1705681529657.0,0.05068871,-0.2340003,0.3250133
1705681529672.0,0.04791293,-0.2374921,0.3231143
1705681529685.0,0.04514602,-0.2409727,0.3212213
1705681529699.0,0.03280351,-0.2514664,0.3183102
1705681529713.0,0.02445919,-0.2593158,0.3161051
1705681529727.0,0.01962243,-0.2643889,0.3140437
1705681529741.0,0.01056422,-0.2730093,0.3123367
1705681529755.0,0.0011026,-0.2816427,0.3107406
1705681529769.0,-0.005019279,-0.287743,0.3087901
1705681529782.0,-0.01338816,-0.2953001,0.3068498
1705681529797.0,-0.02801348,-0.3047452,0.3033905
1705681529810.0,-0.03577626,-0.3115212,0.30117
1705681529824.0,-0.0435462,-0.3183035,0.2989475
