timestamp,true_hand_pos_X,true_hand_pos_Y,true_hand_pos_Z
1705710281246.0,0.539606,-0.4533233,0.3393161
1705710281260.0,0.5403571,-0.4531709,0.3408324
1705710281274.0,0.5350238,-0.4559961,0.341129
1705710281292.0,0.5281203,-0.4584047,0.3408708
1705710281302.0,0.5212151,-0.4600882,0.3403808
1705710281315.0,0.5190801,-0.4608694,0.3411994
1705710281329.0,0.511804,-0.4621973,0.34027
1705710281344.0,0.5003948,-0.4633112,0.3377882
1705710281358.0,0.4906397,-0.4641131,0.3362429
1705710281372.0,0.4799686,-0.4648458,0.3347851
1705710281387.0,0.4735769,-0.4657078,0.3343327
1705710281399.0,0.4672391,-0.4665626,0.3338841
1705710281412.0,0.4473179,-0.466807,0.3302176
1705710281426.0,0.4315872,-0.4664168,0.3259597
1705710281441.0,0.4198082,-0.4664979,0.3234131
1705710281455.0,0.4066395,-0.4662969,0.3204921
1705710281469.0,0.3925928,-0.4660073,0.3173473
1705710281483.0,0.3806956,-0.4660915,0.3148845
1705710281497.0,0.3669545,-0.4656965,0.3111549
1705710281511.0,0.3544035,-0.4654192,0.3079997
1705710281525.0,0.3423874,-0.46542,0.3053753
1705710281539.0,0.3302729,-0.4647459,0.3024304
1705710281552.0,0.3191454,-0.4630652,0.2998054
1705710281566.0,0.307974,-0.4617615,0.2969707
1705710281580.0,0.2972075,-0.4601626,0.2939095
1705710281594.0,0.2861627,-0.4589943,0.2909639
1705710281608.0,0.2780001,-0.4559568,0.2872682
1705710281622.0,0.2703409,-0.4528755,0.2837469
1705710281637.0,0.2644166,-0.4489534,0.2802417
1705710281650.0,0.255063,-0.4468991,0.2771084
1705710281665.0,0.2501646,-0.4428678,0.273873
1705710281678.0,0.244448,-0.439622,0.2708375
1705710281692.0,0.2378308,-0.4367383,0.2679527
1705710281705.0,0.2325529,-0.4337605,0.2659111
1705710281719.0,0.2261094,-0.4309732,0.2634656
1705710281733.0,0.2227646,-0.4280346,0.263009
1705710281748.0,0.2193622,-0.4255794,0.2627294
1705710281762.0,0.2152759,-0.4233671,0.2620818
1705710281776.0,0.2108974,-0.4211872,0.2612443
1705710281790.0,0.2075285,-0.4191741,0.2608192
1705710281804.0,0.2024958,-0.4167599,0.2594162
1705710281818.0,0.2017323,-0.4150836,0.2603647
1705710281832.0,0.2012871,-0.4131342,0.2614832
1705710281845.0,0.1992189,-0.4108284,0.2613942
1705710281859.0,0.1957731,-0.4085695,0.2608078
1705710281872.0,0.1959383,-0.4058821,0.2610676
1705710281887.0,0.199557,-0.4025965,0.2611101
1705710281901.0,0.2006763,-0.4000783,0.2606032
1705710281914.0,0.2012654,-0.3981441,0.2598881
1705710281929.0,0.2006887,-0.396061,0.2593175
1705710281943.0,0.1997058,-0.3937525,0.258835
1705710281957.0,0.2011228,-0.3935263,0.2581434
1705710281970.0,0.202862,-0.3930849,0.2586915
1705710281985.0,0.2031132,-0.3915375,0.2586198
1705710281999.0,0.2053281,-0.3910632,0.2591605
1705710282012.0,0.2061516,-0.3900524,0.2589765
1705710282026.0,0.2068251,-0.3888351,0.2589056
1705710282039.0,0.2075809,-0.3875087,0.2590399
1705710282053.0,0.2091961,-0.3857283,0.2598846
1705710282068.0,0.2094252,-0.3851649,0.2599005
1705710282082.0,0.2122106,-0.3819954,0.260605
1705710282096.0,0.2142296,-0.3803693,0.2606556
1705710282110.0,0.2144659,-0.3802575,0.260635
1705710282124.0,0.2144659,-0.3802575,0.260635
1705710282138.0,0.2144659,-0.3802575,0.260635
1705710282152.0,0.2139756,-0.3806972,0.2612091
1705710282164.0,0.2139894,-0.3810232,0.2611109
1705710282179.0,0.214179,-0.380978,0.2610947
1705710282193.0,0.2141965,-0.3817099,0.2610068
1705710282207.0,0.2138559,-0.3825698,0.2617058
1705710282221.0,0.2133278,-0.3832054,0.2625678
1705710282235.0,0.2125603,-0.3840307,0.2634613
1705710282249.0,0.212391,-0.3842218,0.2636127
1705710282263.0,0.2122412,-0.3843556,0.2634104
1705710282277.0,0.2123444,-0.3842579,0.2632738
1705710282291.0,0.2123921,-0.3842301,0.263269
1705710282305.0,0.2121485,-0.3845336,0.2636272
1705710282318.0,0.2119727,-0.3847222,0.2637926
1705710282332.0,0.2107228,-0.3860078,0.2642068
1705710282346.0,0.2096821,-0.3873382,0.2637936
1705710282360.0,0.2093692,-0.3878927,0.2635068
1705710282374.0,0.2092686,-0.388245,0.2632682
1705710282389.0,0.2092673,-0.3886401,0.2629709
1705710282402.0,0.2092673,-0.3886401,0.2629709
1705710282416.0,0.2091647,-0.3893838,0.2625099
1705710282430.0,0.2095426,-0.3897273,0.2622762
1705710282444.0,0.2099783,-0.3894915,0.2623631
1705710282458.0,0.2099783,-0.3894915,0.2623631
1705710282471.0,0.211174,-0.3909703,0.261601
